用户,评论,时间
212108768,第二季第二季呀，感觉好虐心,2017-04-09 16:00:14
553399257,挺好看的，情节也不错,2017-04-09 15:59:55
185041227,一天就看完了，也不知道第二季什么时候放，我觉得挺好玩儿的,2017-04-09 15:59:23
455376111,那能借用一下VIP么？？？拜托了！！！谢谢,2017-04-09 16:29:17
44089637,只为谭松韵而来！为松韵来的顶一下[憨笑][憨笑]，谢谢,2017-04-09 15:58:50
212148821,好期待第二季啊😉导演可不可以不要让我们这些人等太久啊🙏我们是真心好期待第二季啊,2017-04-09 15:55:30
182273686,第二季要什么时候,2017-04-09 16:00:48
446020715,想看，木V工P，有谁借我用一下呗？？？,2017-04-09 15:54:47
446020715,在哪[呲牙],2017-04-09 16:06:30
553184453,我有资源,2017-04-09 16:05:56
408065225,你去找资源呗，，，,2017-04-09 15:59:28
199400833,搞笑呀,2017-04-09 15:53:39
22955496,有必要这么装X嘛,2017-04-09 15:53:12
424551970,pi,2017-04-09 15:52:44
447418146,什么意思啊没结尾第二季在哪里快点啊,2017-04-09 15:52:43
226188053,怎么没结局,2017-04-09 15:52:24
510741252,姜潮太帅气，霸道总裁，爱死啦。。,2017-04-09 15:52:23
550752740,他们的演技真好,2017-04-09 15:51:37
533940197,觉的好看的赞我,2017-04-09 15:51:30
553395406,看到最关键的地方才发现居然还有第二季啊，我的天，什么时候能上第二季啊,2017-04-09 15:50:22
168142762,我也想知道什么时候有第二季,2017-04-09 15:54:17
268695034,神了[偷笑],2017-04-09 15:49:55
357659044,第二季5月14日播放,2017-04-09 15:47:55
168142762,好久啊😄,2017-04-09 15:54:29
198465726,等这么久,2017-04-09 15:51:19
551655137,好喜欢女主,2017-04-09 15:43:31
159443410,我跟女主是一样的，有个洁癖非常严重的男朋友，我每次打扫完，我男朋友也像男主一样拿纸巾擦一下我打扫过的地方。每次都只知道说我打扫不干净，一边指挥我一边说，所有女主的感受我懂,2017-04-09 15:43:23
22955496,你可以让他自己打扫,2017-04-09 15:54:03
553392032,帅哥，美女们谁能借我下vip啊[可怜],2017-04-09 15:41:59
553392032,资源是？,2017-04-09 20:04:17
502457184,心机女孩,2017-04-09 15:39:37
209430915,什么鬼,2017-04-09 16:06:39
34910230,没vip啊,2017-04-09 15:38:43
209430915,自己买一个,2017-04-09 16:06:51
120232758,怎么有一集君媱说话的时候画面和声音不同步的,2017-04-09 15:37:28
164822495,每个角色都很棒！,2017-04-09 15:36:57
517578474,还有第二部吗我,2017-04-09 15:35:41
72514590,什么时候更新第二季？,2017-04-09 15:34:50
64354316,喜欢谭松韵[色][色],2017-04-09 15:34:21
466893790,第一部为什么就这样完了,2017-04-09 15:33:46
466893790,好看,2017-04-09 15:32:25
172426017,怎么感觉男主的脸有点怎么说呢,2017-04-09 15:31:27
19535912,好看,2017-04-09 15:29:19
216599303,男主以前不是挺帅的么？肿么成这样了！！,2017-04-09 15:28:18
372840894,小孤理,2017-04-09 15:26:46
530841795,网剧里的清流,2017-04-09 15:22:38
526660918,为什么就这样了，我要看第二步，[抓狂][抓狂][抓狂][抓狂],2017-04-09 15:20:57
32612590,可以借我一下VIP吗？,2017-04-09 15:33:04
464790807,可以借我vip吗？,2017-04-09 15:26:24
237257977,可以借下VIP吗,2017-04-09 15:23:12
178715732,挺好看的,2017-04-09 15:20:10
464790807,可以借我vip吗？,2017-04-09 15:29:43
99172037,还有第二部吗？,2017-04-09 15:17:15
444461856,请问一下大家在那里可以免费看第一季，知道的拜托( •̥́ ˍ •̀ू )告诉我😊谢谢,2017-04-09 15:16:29
408065225,你找资源吧,2017-04-09 16:00:42
553380663,我们这叙永姑娘儿就是乖[呲牙][呲牙]支持你松韵,2017-04-09 15:14:54
533259745,搞不懂这种没有结局还要分好几季的？？？,2017-04-09 15:13:50
553379769,可以借下VIp看下吗,2017-04-09 15:58:30
464790807,可以借下vip吗？[微笑],2017-04-09 15:27:16
339164186,又是一个保证有第二季的电视剧😂,2017-04-09 15:12:37
464790807,可以借下vip吗？,2017-04-09 15:27:31
125651632,可以借我vip吗。？,2017-04-09 15:11:57
534803274,加我违心zxx2615,2017-04-09 16:49:29
125863254,就这样结局了？什么嘛[抓狂][抓狂],2017-04-09 15:06:59
538921702,好看,2017-04-09 15:06:41
334017804,CC,2017-04-09 15:06:36
26527347,这女的故意迟到的吧！,2017-04-09 15:06:18
548013323,,2017-04-09 15:05:54
223102604,很成功的总裁剧！,2017-04-09 15:04:51
10001,,2017-04-09 15:04:33
251301773,怎么加你，加什么？,2017-04-11 23:29:30
554288008,怎么加,2017-04-11 12:23:10
205772453,怎么加你，分享一下吧,2017-04-11 11:04:43
205772453,可以分享吗？,2017-04-11 11:03:16
468160173,怎么加你,2017-04-10 22:24:52
541966001,怎么加,2017-04-10 22:22:55
550749292,怎么加你,2017-04-10 22:08:12
553039318,怎么加,2017-04-10 22:07:15
128767433,大佬有资源吗,2017-04-10 21:55:24
85827603,怎么加你,2017-04-09 23:39:29
85827603,借个资源好吗,2017-04-09 23:39:19
541776403,在吗,2017-04-09 20:08:46
541776403,借个VIP,2017-04-09 20:08:04
26489314,[呲牙],2017-04-09 19:44:35
26489314,怎么看,2017-04-09 19:44:14
553512260,怎么看,2017-04-09 19:42:21
553171481,在？,2017-04-09 19:15:35
26489314,我也想看,2017-04-09 18:25:05
544215378,加你分享,2017-04-09 18:27:46
553039318,怎么加你,2017-04-10 22:35:03
544215378,加我分享,2017-04-09 18:26:26
26489314,亲,2017-04-09 18:24:54
553430954,可以借vip么？,2017-04-09 17:18:31
544215378,人呢？,2017-04-09 17:56:54
544215378,加我分享,2017-04-09 17:53:11
512541231,你qq多少,2017-04-09 18:02:14
352009955,好的,2017-04-09 18:01:55
352009955,借个vip呗,2017-04-09 17:14:36
544215378,可以，加个好友分享,2017-04-09 17:16:49
352009955,QQ号多少,2017-04-09 17:17:43
544215378,在不在,2017-04-09 17:56:36
544215378,在？,2017-04-09 17:54:09
352009955,分享到空间了，可是我怎么加你啊，亲,2017-04-09 18:04:02
544215378,不骗人,2017-04-09 16:52:46
443789861,借个VIP,2017-04-09 16:51:22
550749292,借下VIP呗,2017-04-09 16:50:23
544215378,可以，加好友吧分享,2017-04-09 17:11:13
524328221,借个VIP呗,2017-04-09 16:26:17
544215378,加个好友，免费领取,2017-04-09 16:42:52
544215378,资源,2017-04-09 16:42:16
553414744,可以分享一下资源吗,2017-04-09 16:49:59
544215378,在不在？,2017-04-09 17:04:37
544215378,在？,2017-04-09 17:00:44
553403873,[色],2017-04-09 16:11:18
464790807,联系你,2017-04-09 15:28:31
549654640,联系你,2017-04-09 15:26:36
553371748,联系你,2017-04-09 15:09:03
90339634,好难看,2017-04-09 15:03:50
464790807,可以借下VIP嘛😄,2017-04-09 15:28:52
553375719,不错,2017-04-09 15:03:15
464790807,可以借下vip嘛😊,2017-04-09 15:29:06
542802528,人设简直就是周幼琳和薛功灿啊，蜜汁戳我萌点，看得根本停不下来～,2017-04-09 15:03:12
144765240,韩氏企业,2017-04-09 15:02:37
541744896,好看,2017-04-09 15:00:46
553373720,太好看了,2017-04-09 15:00:44
234329690,我觉得顾少比男主帅,2017-04-09 14:59:18
553372661,开头老套。,2017-04-09 14:59:04
90339634,男娃子长大丑,2017-04-09 14:58:45
95254076,谁能借我 Vlp看一下,2017-04-09 14:58:23
539467747,没人借你,2017-04-09 15:04:55
1502924,可以分享片给你看,2017-04-09 15:02:40
62034135,草根,2017-04-09 14:57:24
479661669,总裁男助理也好搞笑 [强][强][强],2017-04-09 14:56:59
10001,,2017-04-09 14:55:21
420007342,怎么加你呀,2017-04-11 11:24:36
544215378,真的，不骗人,2017-04-09 16:48:26
430596882,在哪看呢,2017-04-10 21:42:37
553414744,有全集吗？,2017-04-09 16:38:06
34910230,求给,2017-04-09 15:40:28
553370780,喜欢谭松韵，一定会火🔥,2017-04-09 14:51:41
537019120,,2017-04-09 14:49:36
516219071,工作那么久，电脑界面都没变……,2017-04-09 14:48:09
544031700,他们只是在工作，不要有其他想法,2017-04-09 14:47:23
427006113,有谁知道女主角戴的手表是什么牌子的？,2017-04-09 14:46:55
278017919,没看。可口可乐v 天你看,2017-04-09 14:46:16
544031700,好看吧,2017-04-09 14:46:06
123452944,抄韩剧吧这段抽烟,2017-04-09 14:45:57
102110711,整容男&#039;太明显了，双眼皮还有印呢,2017-04-09 14:45:11
39004361,没vip想看的宝宝们，可以撕我分享额。,2017-04-09 14:45:06
205455718,借看看啊。谢谢,2017-04-09 15:59:45
553379769,借看看呗,2017-04-09 15:12:53
246658778,第二季什么时候出来啊,2017-04-09 14:44:55
546631741,有洁癖,2017-04-09 14:44:15
553323467,在那个卫视,2017-04-09 14:42:18
520304705,傻逼,2017-04-09 14:41:30
247526677,,2017-04-09 14:37:47
345039845,卧槽卧槽好苏,2017-04-09 14:37:46
373270344,剧情很好，很喜欢,2017-04-09 14:37:25
245464393,小说结局她们在一起了吗,2017-04-09 14:34:00
217991506,一天一夜追完第一季，然后我就崩溃了。第二季什么时候播啊！,2017-04-09 14:33:36
550610552,好看,2017-04-09 14:30:45
511684858,全集资源谁要？,2017-04-09 14:30:02
219043756,可以给我吗,2017-04-09 19:07:21
219043756,要,2017-04-09 19:07:01
466829313,我要啊,2017-04-09 16:15:02
434762418,我要,2017-04-09 15:23:39
547868496,一部影院21集免费看,2017-04-09 14:56:13
513347442,我要,2017-04-09 14:55:35
219043756,你可以把vip借给用下吗,2017-04-09 14:42:53
511684858,没有vip有全集资源,2017-04-09 17:00:38
475249457,我要我要,2017-04-09 14:42:03
219043756,我要,2017-04-09 14:39:31
152493737,就这样结束了啊！,2017-04-09 14:29:14
336624311,女猪脚好像（神医喜来乐）的大老婆，瘦小款的,2017-04-09 14:27:02
127793747,我想说我正在吃东西[大哭],2017-04-09 14:26:41
164441819,我为谭松韵而来，男主嘛不做评价,2017-04-09 14:26:35
532885126,好看,2017-04-09 14:26:12
162490770,还有第二部吗？没有结局呀,2017-04-09 14:24:57
426709122,我说句实话 我觉得男二和女一配 因为吧 他们在谈恋爱的时候很甜蜜 而且如果不是女主的妈妈 他们肯定会继续在一起的 在恋爱中 他们都为彼此付出了很多很多 所以我站男二和女一,2017-04-09 14:24:25
393539569,好看。什么时候才出第二季？,2017-04-09 14:23:23
553358505,好看,2017-04-09 14:22:56
428781497,免费观看多好呀,2017-04-09 14:22:29
254494283,没意思！都没结果。,2017-04-09 14:21:08
194689510,好卡，,2017-04-09 14:19:16
237206313,为什么不更新完呀,2017-04-09 14:19:06
237206313,好久发第二部呀,2017-04-09 14:18:15
412453488,sofa,2017-04-09 14:17:54
223603940,这个片头曲跟微微的插曲好像，有点像重新填的词,2017-04-09 14:17:54
205978914,好看,2017-04-09 14:16:39
463191725,我挺喜欢的，女主和我差不多啊。我父亲也是酒鬼因为我母亲走了从小我就和父亲过着被无数歧视的目光中。我15岁父亲喝酒重病去世，我就一个人在外面都没回过家。每天各种人，我就各种伪装，只有晚上回家自己时才会把面具摘下来。真的好累啊。,2017-04-09 14:16:24
428781497,这是闹几,2017-04-09 14:16:11
37060353,很不错的 期待后续的,2017-04-09 14:16:07
404625489,明天就要开学今天想看却不能看[大哭][大哭][大哭][大哭],2017-04-09 14:15:34
535413336,我挺喜欢的，女主和我差不多啊。我父亲也是酒鬼因为我母亲走了从小我就和父亲过着被无数歧视的目光中。我15岁父亲喝酒重病去世，我就一个人在外面都没回过家。每天各种人，我就各种伪装，只有晚上回家自己时才会把面具摘下来。真的好累啊。,2017-04-09 14:14:58
326194901,喜欢谭松韵,2017-04-09 14:14:51
219043756,可以借给我吗,2017-04-09 14:41:22
219043756,你有vip吗？亲我也是她的粉丝,2017-04-09 14:41:06
536491750,都是粉丝了开个vip啊😡,2017-04-09 15:44:01
534095471,苏小姐……快整容整成郑秀妍了吧,2017-04-09 14:14:33
384862328,每天各种人，我就各种伪装，只有晚上回家自己时才会把面具摘下来。真的好累啊。,2017-04-09 14:13:59
287999423,手扶电梯擦的不是同一个位置吗？[发呆],2017-04-09 14:11:25
120223673,很想看第二季，求快出第二季,2017-04-09 14:11:13
120223673,导演导演，快出第二季,2017-04-09 14:09:24
120223673,你是,2017-04-09 17:57:53
544215378,找我,2017-04-09 15:10:14
553356852,可不可以借一下你的vip用用啊！谢谢,2017-04-09 14:19:00
553353092,可以借我一下VIP吗,2017-04-09 14:11:04
153858083,男主角长得不帅,2017-04-09 14:09:02
202603048,不好看,2017-04-09 14:08:14
336624311,这男主脸也忒长了,2017-04-09 14:27:54
553352075,有人可以借一下VIP吗,2017-04-09 14:07:46
511684858,可以找我,2017-04-09 14:27:42
219043756,我想要vip可以借给我吗,2017-04-09 14:42:08
536491750,我有,2017-04-09 15:45:27
383093974,借下VIP吧,2017-04-09 14:39:39
550841886,结局怎样,2017-04-09 14:06:57
534095471,韩氏企业吧,2017-04-09 14:06:21
248471794,,2017-04-09 14:06:18
522742154,棒棒哒,2017-04-09 14:06:11
553351211,,2017-04-09 14:05:46
383021088,可喜欢姜潮,2017-04-09 14:05:36
154171292,那么久了PPT还是同一页😂,2017-04-09 14:04:12
326194901,很好看,2017-04-09 14:03:29
248471794,,2017-04-09 14:03:24
553349675,谁有V1P用用,2017-04-09 14:02:07
97192447,我有用不,2017-04-09 14:05:30
150540720,演的什么乱七八糟的玩意。,2017-04-09 14:01:38
248471794,,2017-04-09 14:01:10
553349211,什么时候有第二季啊，亲们,2017-04-09 14:01:00
539332180,可以借一下VAP吗,2017-04-09 14:03:11
478237401,整个电视剧里最讨厌的其实是顾家这个什么顾奶奶，一点也不慈祥，还刻薄，还势力,2017-04-09 14:00:58
183581311,,2017-04-09 14:00:55
248471794,,2017-04-09 14:00:23
545117234,挺喜欢这部电视剧，期待第二季,2017-04-09 14:00:07
422057289,可以借用一下vip吗,2017-04-09 14:26:35
284755415,借一下VIP,2017-04-09 14:02:52
475249457,能借vip用用吗,2017-04-09 14:02:45
97192447,我借给你要不,2017-04-09 14:05:47
465641092,狂打字，结果笔记本屏幕一直没变过。。,2017-04-09 14:00:02
545633375,哈哈哈😄你屁股流血了！！！,2017-04-09 13:59:32
549718653,,2017-04-09 13:59:30
552088790,好吧,2017-04-09 13:59:02
47731148,错了 应该说 你大姨夫来了😂😂😂,2017-04-09 13:58:44
180134667,剧情不错，女主角演技挺好,2017-04-09 13:58:30
284755415,借VIP一用,2017-04-09 14:05:59
82171129,有人和我一样喜欢姜潮的吗，点赞让我看看有多少人[色][色][色],2017-04-09 13:58:24
219043756,可以借下你的vip我想看,2017-04-09 14:44:19
536491750,我借你,2017-04-09 15:46:09
553221120,暖春剧[太阳],2017-04-09 13:58:24
548364176,,2017-04-09 13:56:49
407016503,谁有VIP，借我,2017-04-09 13:56:17
407016503,怎么联系,2017-04-09 15:15:53
544215378,联系我吧,2017-04-09 15:11:47
398598716,不错,2017-04-09 13:54:52
382100765,什麼時候放第二季,2017-04-09 13:53:03
553345558,求vip,2017-04-09 13:52:43
511684858,找我,2017-04-09 14:29:11
221085306,第二季什么时候出？,2017-04-09 13:51:18
552492473,帅炸了,2017-04-09 13:50:00
128228479,就这样一季就没有有了,2017-04-09 13:49:44
447943928,这种很棒一出出全集,2017-04-09 13:49:16
398864429,有趣有趣啊,2017-04-09 13:48:16
508940625,可以,2017-04-09 13:46:19
325324054,现在的电视剧都太没有新意了,2017-04-09 13:46:14
452592624,喜欢女主,2017-04-09 13:45:09
10001,,2017-04-09 13:43:36
1502924,好啊,2017-04-09 17:05:37
254885591,多分享几集嘛,2017-04-09 16:29:20
1502924,都给你,2017-04-09 17:06:19
544215378,联系我，给你看,2017-04-09 15:12:57
553347247,可以分享吗,2017-04-09 13:56:48
144551911,可以分享吗,2017-04-09 13:54:50
374466761,怎么分享呢？,2017-04-09 14:15:47
520041090,超好看,2017-04-09 13:42:59
553341352,好看好看好看,2017-04-09 13:42:54
118015929,卧槽，这部剧怎么一群婊子……,2017-04-09 13:41:56
522742154,棒棒哒[呲牙],2017-04-09 13:41:22
461504679,女主的发型真丑,2017-04-09 13:40:13
